Time	Flow (Veh/5 Minutes)	Speed (mph)
1/12/2019 16:45	197	77.40
1/12/2019 16:50	219	76.00
1/12/2019 16:55	209	76.20
1/12/2019 17:00	174	77.00
1/12/2019 17:05	233	76.90
1/12/2019 17:10	225	76.00
1/12/2019 17:15	248	75.90
1/12/2019 17:20	208	74.70
1/12/2019 17:25	240	76.70
1/12/2019 17:30	227	75.10
1/12/2019 17:35	244	75.30
1/12/2019 17:40	220	75.90
1/12/2019 17:45	228	75.70
1/12/2019 17:50	198	75.90
1/12/2019 17:55	190	76.10
1/12/2019 18:00	189	75.70
1/12/2019 18:05	185	75.80
1/12/2019 18:10	203	75.60
1/12/2019 18:15	173	75.30
1/12/2019 18:20	191	74.40
1/12/2019 18:25	218	75.40
1/12/2019 18:30	198	74.90
1/12/2019 18:35	182	75.70
1/12/2019 18:40	212	75.50
1/12/2019 18:45	135	74.00
1/12/2019 18:50	145	73.00
1/12/2019 18:55	155	75.00
1/12/2019 19:00	146	75.50
1/12/2019 19:05	174	74.70
1/12/2019 19:10	184	74.50
1/12/2019 19:15	166	75.30
1/12/2019 19:20	160	75.60
1/12/2019 19:25	160	75.60
1/12/2019 19:30	162	75.80
1/12/2019 19:35	159	75.10
1/12/2019 19:40	136	75.00
1/12/2019 19:45	154	75.60
1/12/2019 19:50	146	74.10
1/12/2019 19:55	110	75.30
1/12/2019 20:00	114	76.00
1/12/2019 20:05	134	74.60
1/12/2019 20:10	134	76.00
1/12/2019 20:15	131	76.50
1/12/2019 20:20	146	75.30
1/12/2019 20:25	120	74.80
1/12/2019 20:30	128	76.40
1/12/2019 20:35	122	77.60
1/12/2019 20:40	114	75.10
1/12/2019 20:45	123	74.70
1/12/2019 20:50	114	76.40
1/12/2019 20:55	134	76.20
1/12/2019 21:00	107	73.70
1/12/2019 21:05	126	76.00
1/12/2019 21:10	105	75.70
1/12/2019 21:15	133	74.40
1/12/2019 21:20	122	74.60
1/12/2019 21:25	117	75.50
1/12/2019 21:30	106	76.70
1/12/2019 21:35	118	75.40
1/12/2019 21:40	115	74.10
1/12/2019 21:45	106	74.80
1/12/2019 21:50	101	75.20
1/12/2019 21:55	112	76.00
1/12/2019 22:00	108	74.00
1/12/2019 22:05	94	75.60
1/12/2019 22:10	103	74.50
1/12/2019 22:15	97	74.70
1/12/2019 22:20	111	74.80
1/12/2019 22:25	107	72.40
1/12/2019 22:30	85	72.70
1/12/2019 22:35	80	74.70
1/12/2019 22:40	74	75.70
1/12/2019 22:45	74	75.60
1/12/2019 22:50	85	75.50
1/12/2019 22:55	72	74.60
1/12/2019 23:00	68	74.60
1/12/2019 23:05	68	76.30
1/12/2019 23:10	72	73.30
1/12/2019 23:15	50	72.70
1/12/2019 23:20	66	73.80
1/12/2019 23:25	64	74.40
1/12/2019 23:30	42	73.70
1/12/2019 23:35	51	75.50
1/12/2019 23:40	57	75.00
1/12/2019 23:45	62	73.00
1/12/2019 23:50	46	74.30
1/12/2019 23:55	48	75.80
1/13/2019 0:00	48	75.00
1/13/2019 0:05	48	77.80
1/13/2019 0:10	58	73.50
1/13/2019 0:15	58	73.00
1/13/2019 0:20	56	75.80
1/13/2019 0:25	46	74.30
1/13/2019 0:30	42	75.20
1/13/2019 0:35	39	75.30
1/13/2019 0:40	34	75.40
1/13/2019 0:45	38	74.40
1/13/2019 0:50	28	71.60
1/13/2019 0:55	24	72.80
1/13/2019 1:00	28	78.40
1/13/2019 1:05	32	72.60
1/13/2019 1:10	17	73.40
1/13/2019 1:15	29	73.50
1/13/2019 1:20	28	73.40
1/13/2019 1:25	20	75.50
1/13/2019 1:30	34	74.20
1/13/2019 1:35	32	71.90
1/13/2019 1:40	20	73.00
1/13/2019 1:45	24	73.90
1/13/2019 1:50	24	76.10
1/13/2019 1:55	19	73.00
1/13/2019 2:00	20	77.00
1/13/2019 2:05	23	74.00
1/13/2019 2:10	19	72.10
1/13/2019 2:15	27	74.60
1/13/2019 2:20	15	73.60
1/13/2019 2:25	21	71.70
1/13/2019 2:30	15	72.90
1/13/2019 2:35	13	74.30
1/13/2019 2:40	21	74.80
1/13/2019 2:45	12	70.20
1/13/2019 2:50	19	70.50
1/13/2019 2:55	14	71.10
1/13/2019 3:00	19	71.10
1/13/2019 3:05	16	73.80
1/13/2019 3:10	26	74.20
1/13/2019 3:15	10	73.80
1/13/2019 3:20	23	75.40
1/13/2019 3:25	22	71.60
1/13/2019 3:30	22	74.20
1/13/2019 3:35	19	75.80
1/13/2019 3:40	26	72.60
1/13/2019 3:45	26	74.30
1/13/2019 3:50	26	74.70
1/13/2019 3:55	24	73.40
1/13/2019 4:00	18	73.60
1/13/2019 4:05	9	75.30
1/13/2019 4:10	23	73.30
1/13/2019 4:15	21	75.60
1/13/2019 4:20	27	72.00
1/13/2019 4:25	22	72.20
1/13/2019 4:30	26	75.40
1/13/2019 4:35	27	74.80
1/13/2019 4:40	29	74.90
1/13/2019 4:45	37	78.00
1/13/2019 4:50	26	72.10
1/13/2019 4:55	24	74.10
1/13/2019 5:00	30	74.00
1/13/2019 5:05	46	73.10
1/13/2019 5:10	38	73.50
1/13/2019 5:15	36	76.70
1/13/2019 5:20	55	75.30
1/13/2019 5:25	36	75.60
1/13/2019 5:30	54	73.10
1/13/2019 5:35	64	74.80
1/13/2019 5:40	54	75.20
1/13/2019 5:45	65	75.70
1/13/2019 5:50	61	76.40
1/13/2019 5:55	59	76.00
1/13/2019 6:00	52	76.40
1/13/2019 6:05	52	75.30
1/13/2019 6:10	69	76.80
1/13/2019 6:15	65	77.00
1/13/2019 6:20	57	75.50
1/13/2019 6:25	89	75.50
1/13/2019 6:30	82	75.90
1/13/2019 6:35	118	76.30
1/13/2019 6:40	100	75.50
1/13/2019 6:45	92	77.60
1/13/2019 6:50	85	77.00
1/13/2019 6:55	68	75.90
1/13/2019 7:00	62	73.70
1/13/2019 7:05	68	74.50
1/13/2019 7:10	52	75.70
1/13/2019 7:15	65	75.10
1/13/2019 7:20	63	74.80
1/13/2019 7:25	57	74.70
1/13/2019 7:30	69	75.00
1/13/2019 7:35	85	75.00
1/13/2019 7:40	93	75.20
1/13/2019 7:45	77	76.80
1/13/2019 7:50	75	75.70
1/13/2019 7:55	71	75.30
1/13/2019 8:00	64	74.40
1/13/2019 8:05	58	77.00
1/13/2019 8:10	69	75.60
1/13/2019 8:15	82	74.40
1/13/2019 8:20	69	75.10
1/13/2019 8:25	79	76.30
1/13/2019 8:30	62	75.70
1/13/2019 8:35	78	75.20
1/13/2019 8:40	99	76.00
1/13/2019 8:45	98	76.90
1/13/2019 8:50	91	76.00
1/13/2019 8:55	97	75.90
1/13/2019 9:00	65	76.20
1/13/2019 9:05	84	76.30
1/13/2019 9:10	73	76.10
1/13/2019 9:15	89	76.50
1/13/2019 9:20	91	75.80
1/13/2019 9:25	72	77.60
1/13/2019 9:30	89	76.10
1/13/2019 9:35	102	77.80
1/13/2019 9:40	128	77.00
1/13/2019 9:45	101	76.60
1/13/2019 9:50	122	75.70
1/13/2019 9:55	96	77.20
1/13/2019 10:00	99	76.80
1/13/2019 10:05	105	78.20
1/13/2019 10:10	111	75.60
1/13/2019 10:15	100	75.60
1/13/2019 10:20	85	76.30
1/13/2019 10:25	96	76.50
1/13/2019 10:30	95	76.40
1/13/2019 10:35	109	75.10
1/13/2019 10:40	96	74.60
1/13/2019 10:45	112	75.70
1/13/2019 10:50	113	77.70
1/13/2019 10:55	108	76.80
1/13/2019 11:00	95	76.20
1/13/2019 11:05	90	75.90
1/13/2019 11:10	85	77.10
1/13/2019 11:15	100	78.80
1/13/2019 11:20	120	75.20
1/13/2019 11:25	98	76.00
1/13/2019 11:30	110	77.60
1/13/2019 11:35	130	75.70
1/13/2019 11:40	136	75.70
1/13/2019 11:45	144	76.10
1/13/2019 11:50	115	75.80
1/13/2019 11:55	133	76.20
1/13/2019 12:00	135	76.70
1/13/2019 12:05	123	76.60
1/13/2019 12:10	129	75.60
1/13/2019 12:15	151	75.50
1/13/2019 12:20	136	76.40
1/13/2019 12:25	129	76.20
1/13/2019 12:30	127	77.90
1/13/2019 12:35	123	76.20
1/13/2019 12:40	164	77.60
1/13/2019 12:45	170	77.30
1/13/2019 12:50	157	77.10
1/13/2019 12:55	168	76.30
1/13/2019 13:00	143	76.00
1/13/2019 13:05	144	75.70
1/13/2019 13:10	143	75.90
1/13/2019 13:15	163	76.80
1/13/2019 13:20	165	77.90
1/13/2019 13:25	142	76.50
1/13/2019 13:30	144	76.60
1/13/2019 13:35	152	77.20
1/13/2019 13:40	144	77.40
1/13/2019 13:45	187	76.30
1/13/2019 13:50	157	76.80
1/13/2019 13:55	147	77.40
1/13/2019 14:00	184	78.30
1/13/2019 14:05	171	75.50
1/13/2019 14:10	143	76.30
1/13/2019 14:15	157	77.40
1/13/2019 14:20	142	74.90
1/13/2019 14:25	156	76.50
1/13/2019 14:30	168	76.20
1/13/2019 14:35	182	76.40
1/13/2019 14:40	161	77.10
1/13/2019 14:45	160	77.00
1/13/2019 14:50	168	75.60
1/13/2019 14:55	195	77.30
1/13/2019 15:00	150	76.00
1/13/2019 15:05	146	76.20
1/13/2019 15:10	185	76.40
1/13/2019 15:15	195	77.20
1/13/2019 15:20	193	77.40
1/13/2019 15:25	168	76.20
1/13/2019 15:30	173	76.00
1/13/2019 15:35	164	76.60
1/13/2019 15:40	156	77.30
1/13/2019 15:45	214	77.80
1/13/2019 15:50	186	75.40
1/13/2019 15:55	179	76.50
1/13/2019 16:00	147	75.90
1/13/2019 16:05	167	76.30
1/13/2019 16:10	167	73.70
1/13/2019 16:15	156	73.10
1/13/2019 16:20	170	75.30
1/13/2019 16:25	195	76.40
1/13/2019 16:30	168	77.90
1/13/2019 16:35	165	75.90
1/13/2019 16:40	167	76.20
1/13/2019 16:45	177	77.10
1/13/2019 16:50	169	74.30
1/13/2019 16:55	156	73.30
1/13/2019 17:00	140	75.60
1/13/2019 17:05	161	76.50
1/13/2019 17:10	157	76.60
1/13/2019 17:15	157	76.50
1/13/2019 17:20	134	77.10
1/13/2019 17:25	129	75.80
1/13/2019 17:30	141	75.70
1/13/2019 17:35	158	76.40
1/13/2019 17:40	192	75.50
1/13/2019 17:45	155	75.40
1/13/2019 17:50	125	74.40
1/13/2019 17:55	164	75.80
1/13/2019 18:00	141	75.20
1/13/2019 18:05	135	75.20
1/13/2019 18:10	150	75.60
1/13/2019 18:15	154	75.50
1/13/2019 18:20	175	73.40
1/13/2019 18:25	165	74.40
1/13/2019 18:30	155	75.50
1/13/2019 18:35	115	76.40
1/13/2019 18:40	154	75.00
1/13/2019 18:45	126	75.50
1/13/2019 18:50	140	76.30
1/13/2019 18:55	155	74.90
1/13/2019 19:00	124	74.90
1/13/2019 19:05	130	74.00
1/13/2019 19:10	113	75.60
1/13/2019 19:15	106	76.00
1/13/2019 19:20	136	75.50
1/13/2019 19:25	120	75.80
1/13/2019 19:30	136	75.80
1/13/2019 19:35	95	74.80
1/13/2019 19:40	117	74.60
1/13/2019 19:45	124	75.50
1/13/2019 19:50	112	75.00
1/13/2019 19:55	116	75.70
1/13/2019 20:00	95	76.00
1/13/2019 20:05	90	76.00
1/13/2019 20:10	102	75.40
1/13/2019 20:15	92	74.70
1/13/2019 20:20	102	75.50
1/13/2019 20:25	85	75.40
1/13/2019 20:30	123	75.70
1/13/2019 20:35	116	75.20
1/13/2019 20:40	77	74.70
1/13/2019 20:45	97	77.10
1/13/2019 20:50	123	75.20
1/13/2019 20:55	101	75.00
1/13/2019 21:00	80	75.10
1/13/2019 21:05	86	75.70
1/13/2019 21:10	79	76.40
1/13/2019 21:15	94	76.10
1/13/2019 21:20	93	76.20
1/13/2019 21:25	73	75.70
1/13/2019 21:30	72	75.90
1/13/2019 21:35	73	76.80
1/13/2019 21:40	90	75.40
1/13/2019 21:45	51	73.90
1/13/2019 21:50	74	73.60
1/13/2019 21:55	59	73.60
1/13/2019 22:00	65	76.10
1/13/2019 22:05	58	75.40
1/13/2019 22:10	56	73.80
1/13/2019 22:15	68	74.80
1/13/2019 22:20	61	75.30
1/13/2019 22:25	55	74.60
1/13/2019 22:30	61	74.30
1/13/2019 22:35	55	75.40
1/13/2019 22:40	53	73.90
1/13/2019 22:45	53	75.60
1/13/2019 22:50	46	75.10
1/13/2019 22:55	33	75.60
1/13/2019 23:00	20	71.80
1/13/2019 23:05	40	74.40
1/13/2019 23:10	45	74.30
1/13/2019 23:15	46	74.90
1/13/2019 23:20	54	74.80
1/13/2019 23:25	40	75.60
1/13/2019 23:30	32	75.90
1/13/2019 23:35	33	73.90
1/13/2019 23:40	22	73.30
1/13/2019 23:45	29	71.10
1/13/2019 23:50	33	73.20
1/13/2019 23:55	29	73.40
1/14/2019 0:00	27	75.50
1/14/2019 0:05	26	73.80
1/14/2019 0:10	10	79.40
1/14/2019 0:15	24	74.90
1/14/2019 0:20	22	75.80
1/14/2019 0:25	18	73.20
1/14/2019 0:30	24	75.40
1/14/2019 0:35	11	73.90
1/14/2019 0:40	20	79.30
1/14/2019 0:45	19	77.00
1/14/2019 0:50	26	75.30
1/14/2019 0:55	20	73.00
1/14/2019 1:00	8	71.80
1/14/2019 1:05	13	71.30
1/14/2019 1:10	10	71.10
1/14/2019 1:15	15	73.40
1/14/2019 1:20	5	75.70
1/14/2019 1:25	9	74.00
1/14/2019 1:30	7	73.50
1/14/2019 1:35	13	74.60
1/14/2019 1:40	16	75.20
1/14/2019 1:45	15	74.90
1/14/2019 1:50	13	73.50
1/14/2019 1:55	25	77.30
1/14/2019 2:00	7	77.10
1/14/2019 2:05	16	76.10
1/14/2019 2:10	10	69.30
1/14/2019 2:15	20	74.60
1/14/2019 2:20	12	74.60
1/14/2019 2:25	12	77.30
1/14/2019 2:30	27	72.80
1/14/2019 2:35	22	72.30
1/14/2019 2:40	18	75.10
1/14/2019 2:45	25	74.80
1/14/2019 2:50	19	73.70
1/14/2019 2:55	13	75.80
1/14/2019 3:00	20	73.00
1/14/2019 3:05	17	72.50
1/14/2019 3:10	22	74.30
1/14/2019 3:15	24	73.50
1/14/2019 3:20	28	75.40
1/14/2019 3:25	18	73.50
1/14/2019 3:30	33	73.50
1/14/2019 3:35	35	75.30
1/14/2019 3:40	44	73.70
1/14/2019 3:45	54	74.70
1/14/2019 3:50	50	74.60
1/14/2019 3:55	46	73.90
1/14/2019 4:00	30	74.90
1/14/2019 4:05	40	73.70
1/14/2019 4:10	40	75.80
1/14/2019 4:15	48	74.50
1/14/2019 4:20	57	74.60
1/14/2019 4:25	77	73.20
1/14/2019 4:30	79	74.40
1/14/2019 4:35	94	75.50
1/14/2019 4:40	116	75.70
1/14/2019 4:45	121	76.70
1/14/2019 4:50	117	76.10
1/14/2019 4:55	92	74.60
1/14/2019 5:00	96	75.70
1/14/2019 5:05	103	75.60
1/14/2019 5:10	132	75.50
1/14/2019 5:15	135	76.40
1/14/2019 5:20	176	77.10
1/14/2019 5:25	194	76.00
1/14/2019 5:30	237	76.50
1/14/2019 5:35	289	75.80
1/14/2019 5:40	362	76.30
1/14/2019 5:45	338	77.20
1/14/2019 5:50	337	77.80
1/14/2019 5:55	268	77.40
1/14/2019 6:00	284	77.30
1/14/2019 6:05	265	75.60
1/14/2019 6:10	310	76.70
1/14/2019 6:15	380	76.90
1/14/2019 6:20	422	76.30
1/14/2019 6:25	415	76.50
1/14/2019 6:30	468	75.30
1/14/2019 6:35	553	75.10
1/14/2019 6:40	597	75.50
1/14/2019 6:45	625	75.80
1/14/2019 6:50	608	75.80
1/14/2019 6:55	513	75.30
1/14/2019 7:00	562	74.60
1/14/2019 7:05	522	75.20
1/14/2019 7:10	510	75.90
1/14/2019 7:15	570	74.40
1/14/2019 7:20	552	74.90
1/14/2019 7:25	600	75.00
1/14/2019 7:30	610	75.00
1/14/2019 7:35	591	75.50
1/14/2019 7:40	680	74.60
1/14/2019 7:45	689	74.40
1/14/2019 7:50	668	75.00
1/14/2019 7:55	635	77.20
1/14/2019 8:00	630	75.90
1/14/2019 8:05	509	76.10
1/14/2019 8:10	554	76.80
1/14/2019 8:15	516	76.90
1/14/2019 8:20	512	77.60
1/14/2019 8:25	506	76.70
1/14/2019 8:30	451	76.50
1/14/2019 8:35	450	76.30
1/14/2019 8:40	480	77.20
1/14/2019 8:45	466	76.60
1/14/2019 8:50	467	78.00
1/14/2019 8:55	400	78.00
1/14/2019 9:00	322	77.30
1/14/2019 9:05	358	77.60
1/14/2019 9:10	355	76.60
1/14/2019 9:15	315	77.60
1/14/2019 9:20	296	77.20
1/14/2019 9:25	298	76.80
1/14/2019 9:30	240	76.90
1/14/2019 9:35	270	76.00
1/14/2019 9:40	286	76.90
1/14/2019 9:45	288	77.30
1/14/2019 9:50	260	76.80
1/14/2019 9:55	201	76.80
1/14/2019 10:00	254	76.80
1/14/2019 10:05	234	76.40
1/14/2019 10:10	230	76.60
1/14/2019 10:15	182	76.60
1/14/2019 10:20	231	76.60
1/14/2019 10:25	194	75.20
1/14/2019 10:30	178	73.80
1/14/2019 10:35	201	77.30
1/14/2019 10:40	166	76.10
1/14/2019 10:45	204	76.60
1/14/2019 10:50	213	75.40
1/14/2019 10:55	196	75.90
1/14/2019 11:00	171	76.20
1/14/2019 11:05	202	74.60
1/14/2019 11:10	197	77.10
1/14/2019 11:15	160	76.00
1/14/2019 11:20	200	76.90
1/14/2019 11:25	182	75.80
1/14/2019 11:30	230	75.70
1/14/2019 11:35	208	76.10
1/14/2019 11:40	205	76.60
1/14/2019 11:45	219	75.90
1/14/2019 11:50	229	76.70
1/14/2019 11:55	160	77.20
1/14/2019 12:00	204	75.60
1/14/2019 12:05	209	78.10
1/14/2019 12:10	192	75.90
1/14/2019 12:15	194	75.20
1/14/2019 12:20	215	76.90
1/14/2019 12:25	192	75.60
1/14/2019 12:30	211	75.90
1/14/2019 12:35	228	74.90
1/14/2019 12:40	216	77.00
1/14/2019 12:45	216	76.90
1/14/2019 12:50	216	77.20
1/14/2019 12:55	241	76.20
1/14/2019 13:00	228	77.10
1/14/2019 13:05	214	74.60
1/14/2019 13:10	214	74.70
1/14/2019 13:15	213	77.20
1/14/2019 13:20	214	75.80
1/14/2019 13:25	220	76.60
1/14/2019 13:30	234	77.00
1/14/2019 13:35	193	75.00
1/14/2019 13:40	214	76.20
1/14/2019 13:45	219	75.50
1/14/2019 13:50	241	77.50
1/14/2019 13:55	207	76.30
1/14/2019 14:00	220	75.80
1/14/2019 14:05	211	77.10
1/14/2019 14:10	243	75.20
1/14/2019 14:15	228	76.20
1/14/2019 14:20	239	75.20
1/14/2019 14:25	250	76.20
1/14/2019 14:30	252	75.40
1/14/2019 14:35	237	74.90
1/14/2019 14:40	258	76.00
1/14/2019 14:45	262	74.80
1/14/2019 14:50	244	75.80
1/14/2019 14:55	245	76.00
1/14/2019 15:00	274	76.10
1/14/2019 15:05	248	75.50
1/14/2019 15:10	290	76.20
1/14/2019 15:15	278	77.30
1/14/2019 15:20	285	75.90
1/14/2019 15:25	278	76.00
1/14/2019 15:30	268	76.00
1/14/2019 15:35	289	76.00
1/14/2019 15:40	327	76.10
1/14/2019 15:45	296	76.90
1/14/2019 15:50	314	77.00
1/14/2019 15:55	288	76.60
1/14/2019 16:00	323	76.70
1/14/2019 16:05	307	76.20
1/14/2019 16:10	316	77.10
1/14/2019 16:15	338	76.80
1/14/2019 16:20	343	76.10
1/14/2019 16:25	328	76.20
1/14/2019 16:30	315	75.90
1/14/2019 16:35	391	75.70
1/14/2019 16:40	378	76.60
1/14/2019 16:45	392	75.40
1/14/2019 16:50	373	76.10
1/14/2019 16:55	353	75.60
1/14/2019 17:00	354	75.20
1/14/2019 17:05	367	75.10
1/14/2019 17:10	360	77.10
1/14/2019 17:15	392	76.50
1/14/2019 17:20	374	77.40
1/14/2019 17:25	306	75.30
1/14/2019 17:30	351	75.10
1/14/2019 17:35	357	76.30
1/14/2019 17:40	370	74.90
1/14/2019 17:45	269	75.40
1/14/2019 17:50	274	75.10
1/14/2019 17:55	275	74.60
1/14/2019 18:00	300	75.30
1/14/2019 18:05	162	73.30
1/14/2019 18:10	289	74.50
1/14/2019 18:15	309	74.10
1/14/2019 18:20	277	74.40
1/14/2019 18:25	275	73.10
1/14/2019 18:30	240	74.10
1/14/2019 18:35	261	73.30
1/14/2019 18:40	240	74.30
1/14/2019 18:45	237	73.60
1/14/2019 18:50	224	72.20
1/14/2019 18:55	175	75.40
1/14/2019 19:00	198	75.80
1/14/2019 19:05	158	75.60
1/14/2019 19:10	193	73.40
1/14/2019 19:15	193	75.10
1/14/2019 19:20	154	76.00
1/14/2019 19:25	135	74.50
1/14/2019 19:30	146	74.60
1/14/2019 19:35	132	75.40
1/14/2019 19:40	126	77.00
1/14/2019 19:45	95	75.50
1/14/2019 19:50	130	75.60
1/14/2019 19:55	136	73.50
1/14/2019 20:00	109	73.30
1/14/2019 20:05	134	74.60
1/14/2019 20:10	123	72.90
1/14/2019 20:15	153	75.30
1/14/2019 20:20	153	74.80
1/14/2019 20:25	110	76.60
1/14/2019 20:30	143	75.60
1/14/2019 20:35	119	75.10
1/14/2019 20:40	115	75.10
1/14/2019 20:45	125	76.90
1/14/2019 20:50	115	74.80
1/14/2019 20:55	105	76.00
1/14/2019 21:00	91	78.40
1/14/2019 21:05	125	74.00
1/14/2019 21:10	86	76.20
1/14/2019 21:15	116	76.50
1/14/2019 21:20	127	75.90
1/14/2019 21:25	105	75.50
1/14/2019 21:30	132	75.10
1/14/2019 21:35	110	72.80
1/14/2019 21:40	105	74.00
1/14/2019 21:45	97	75.80
1/14/2019 21:50	92	76.00
1/14/2019 21:55	70	73.20
1/14/2019 22:00	90	71.60
1/14/2019 22:05	96	73.30
1/14/2019 22:10	77	73.70
1/14/2019 22:15	80	74.10
1/14/2019 22:20	78	75.10
1/14/2019 22:25	83	72.80
1/14/2019 22:30	68	74.60
1/14/2019 22:35	57	74.30
1/14/2019 22:40	52	75.30
1/14/2019 22:45	33	74.30
1/14/2019 22:50	47	76.00
1/14/2019 22:55	38	74.20
1/14/2019 23:00	47	75.40
1/14/2019 23:05	46	74.70
1/14/2019 23:10	42	71.80
1/14/2019 23:15	30	71.10
1/14/2019 23:20	54	73.60
1/14/2019 23:25	33	74.30
1/14/2019 23:30	35	74.90
1/14/2019 23:35	53	73.10
1/14/2019 23:40	29	73.30
1/14/2019 23:45	31	72.30
1/14/2019 23:50	23	76.70
1/14/2019 23:55	25	77.10
1/15/2019 0:00	6	64.00
1/15/2019 0:05	11	69.90
1/15/2019 0:10	22	68.10
1/15/2019 0:15	33	68.00
1/15/2019 0:20	19	72.40
1/15/2019 0:25	24	73.70
1/15/2019 0:30	20	73.50
1/15/2019 0:35	22	71.70
1/15/2019 0:40	24	74.10
1/15/2019 0:45	23	71.70
1/15/2019 0:50	19	72.20
1/15/2019 0:55	13	72.30
1/15/2019 1:00	16	70.80
1/15/2019 1:05	12	74.10
1/15/2019 1:10	16	76.50
1/15/2019 1:15	13	73.10
1/15/2019 1:20	4	72.80
1/15/2019 1:25	4	76.50
1/15/2019 1:30	10	73.90
1/15/2019 1:35	21	72.50
1/15/2019 1:40	15	72.70
1/15/2019 1:45	13	73.60
1/15/2019 1:50	14	74.30
1/15/2019 1:55	13	73.90
1/15/2019 2:00	19	71.10
1/15/2019 2:05	15	73.70
1/15/2019 2:10	24	73.90
1/15/2019 2:15	18	73.30
1/15/2019 2:20	17	73.60
1/15/2019 2:25	14	71.20
1/15/2019 2:30	19	73.40
1/15/2019 2:35	9	75.90
1/15/2019 2:40	14	75.50
1/15/2019 2:45	10	75.50
1/15/2019 2:50	17	74.70
1/15/2019 2:55	15	77.40
1/15/2019 3:00	19	77.70
1/15/2019 3:05	20	75.40
1/15/2019 3:10	25	74.30
1/15/2019 3:15	21	77.80
1/15/2019 3:20	34	75.10
1/15/2019 3:25	27	73.80
1/15/2019 3:30	28	74.50
1/15/2019 3:35	38	74.30
1/15/2019 3:40	48	75.30
1/15/2019 3:45	52	75.80
1/15/2019 3:50	60	75.30
1/15/2019 3:55	45	75.20
1/15/2019 4:00	39	75.30
1/15/2019 4:05	39	74.30
1/15/2019 4:10	58	75.00
1/15/2019 4:15	59	76.10
1/15/2019 4:20	56	73.30
1/15/2019 4:25	70	74.00
1/15/2019 4:30	76	76.00
1/15/2019 4:35	84	74.20
1/15/2019 4:40	98	76.20
1/15/2019 4:45	135	77.40
1/15/2019 4:50	106	76.90
1/15/2019 4:55	97	75.50
1/15/2019 5:00	100	75.00
1/15/2019 5:05	137	73.40
1/15/2019 5:10	127	75.60
1/15/2019 5:15	157	76.00
1/15/2019 5:20	161	75.50
1/15/2019 5:25	185	76.90
1/15/2019 5:30	243	75.40
1/15/2019 5:35	301	75.50
1/15/2019 5:40	353	75.40
1/15/2019 5:45	379	77.90
1/15/2019 5:50	344	77.20
1/15/2019 5:55	237	76.70
1/15/2019 6:00	284	77.30
1/15/2019 6:05	275	76.70
1/15/2019 6:10	304	77.20
1/15/2019 6:15	371	77.20
1/15/2019 6:20	386	76.40
1/15/2019 6:25	427	76.60
1/15/2019 6:30	497	75.90
1/15/2019 6:35	497	75.70
1/15/2019 6:40	572	75.60
1/15/2019 6:45	679	74.70
1/15/2019 6:50	635	75.90
1/15/2019 6:55	589	74.60
1/15/2019 7:00	511	75.60
1/15/2019 7:05	501	76.50
1/15/2019 7:10	550	75.20
1/15/2019 7:15	626	74.60
1/15/2019 7:20	596	75.30
1/15/2019 7:25	573	75.60
1/15/2019 7:30	619	74.90
1/15/2019 7:35	657	74.40
1/15/2019 7:40	655	74.60
1/15/2019 7:45	804	73.10
1/15/2019 7:50	695	74.60
1/15/2019 7:55	622	76.00
1/15/2019 8:00	595	76.40
1/15/2019 8:05	549	76.60
1/15/2019 8:10	517	73.10
1/15/2019 8:15	533	75.70
1/15/2019 8:20	506	75.50
1/15/2019 8:25	484	76.10
1/15/2019 8:30	467	76.00
1/15/2019 8:35	463	75.00
1/15/2019 8:40	453	75.30
1/15/2019 8:45	449	77.30
1/15/2019 8:50	457	76.60
1/15/2019 8:55	420	78.00
1/15/2019 9:00	421	78.00
1/15/2019 9:05	348	76.80
1/15/2019 9:10	338	77.40
1/15/2019 9:15	301	76.80
1/15/2019 9:20	280	77.40
1/15/2019 9:25	292	77.50
1/15/2019 9:30	217	77.90
1/15/2019 9:35	227	76.10
1/15/2019 9:40	239	77.00
1/15/2019 9:45	262	76.70
1/15/2019 9:50	249	76.20
1/15/2019 9:55	226	78.20
1/15/2019 10:00	225	75.50
1/15/2019 10:05	199	76.10
1/15/2019 10:10	196	76.10
1/15/2019 10:15	219	77.20
1/15/2019 10:20	197	77.00
1/15/2019 10:25	196	77.10
1/15/2019 10:30	167	76.50
1/15/2019 10:35	187	76.10
1/15/2019 10:40	189	76.80
1/15/2019 10:45	207	75.80
1/15/2019 10:50	173	76.30
1/15/2019 10:55	176	76.10
1/15/2019 11:00	199	76.30
1/15/2019 11:05	183	75.20
1/15/2019 11:10	215	77.00
1/15/2019 11:15	184	76.40
1/15/2019 11:20	197	76.90
1/15/2019 11:25	187	76.00
1/15/2019 11:30	211	76.50
1/15/2019 11:35	204	75.90
1/15/2019 11:40	199	76.00
1/15/2019 11:45	224	75.40
1/15/2019 11:50	233	75.40
1/15/2019 11:55	209	76.30
1/15/2019 12:00	174	76.50
1/15/2019 12:05	199	74.90
1/15/2019 12:10	222	74.50
1/15/2019 12:15	207	75.70
1/15/2019 12:20	212	76.20
1/15/2019 12:25	207	75.10
1/15/2019 12:30	163	76.80
1/15/2019 12:35	249	75.90
1/15/2019 12:40	188	75.70
1/15/2019 12:45	210	76.30
1/15/2019 12:50	203	75.90
1/15/2019 12:55	217	76.60
1/15/2019 13:00	223	75.50
1/15/2019 13:05	228	77.00
